omega,c1,c2,swarm,score,forced,leftover
2,2.2734931379530963,1.5457292860103653,1.6071508842291011,51.71073639354573,93.068,7,0
1,2.5,0.3349252755149692,1.0190279769881423,57.99648512011708,84.12,4,0
2,2.5,2.5,1.558271171724498,52.8089409437994,92.718,5,0
2,2.2395762596170137,2.5,1.1090474194573443,55.46409537215806,84.64,9,0
2,1.1833042809073306,2.0981304042836784,1.7935462231671002,72.77505535437152,71.516,6,0
2,2.106573294164381,0.965463252907123,1.0329965914476014,27.907792162453042,76.934,7,0
2,2.2464911143644604,2.5,1.106778956231099,55.95239169918206,82.58800000000001,8,0
2,2.2631070507358135,2.5,1.048008495293143,47.886182026318025,99.092,4,0
2,2.1750387558532114,2.165366723050556,1.8989131272140132,49.054536620665885,84.492,6,0
2,2.298065057224291,1.9610159186199583,1.1079032738763486,51.46180207068808,84.874,7,0
2,1.3144644452105498,2.5,1.075831558243388,55.77423781754863,88.69800000000001,4,0
2,1.8438913875684595,2.5,0.9138938606346063,48.19854961737214,84.154,5,0
2,2.1274599368933975,2.5,1.0892132061390059,48.47393321443249,81.06400000000001,6,0
2,2.353436521322154,2.5,1.290872958177047,86.40758168483988,94.818,6,0
2,2.157559021672633,2.4964907542728825,0.9051960079709643,36.36934145129674,89.67,7,0
2,2.376199901234172,2.0912538326874373,0.680875452518007,46.37429325927435,93.184,2,0
2,2.18645282704246,2.5,0.9629166848103539,39.617045859564946,89.49000000000001,4,0
2,2.3078720500157597,2.2122676332778655,0.9993321915064379,64.91054596391946,98.094,6,0
2,2.2109455090450902,2.5,1.0131110699682648,88.7249529394416,87.398,8,0
1,2.2645922540928334,2.371047401074021,1.2014943823323276,79.91131808853613,77.014,7,0
2,2.066618548006672,2.5,1.3141090107266828,65.0463187649904,82.79,3,0
2,2.213347181333792,2.5,1.2014614787524562,44.61439373157678,81.284,3,0
2,2.383302858962766,2.5,2.3370815981245903,47.37791450448431,92.17,5,0
2,2.4644707554418743,2.5,1.8545165398068997,24.64946050427841,81.53,8,0
2,2.262543295272851,2.5,1.0896666119299396,43.86544747424166,102.836,6,0
2,2.157155170883096,2.1942331678513947,0.7887722696244268,48.76417598971964,89.392,6,0
2,2.298479012552034,2.223681012744185,0.7377254209451876,36.24097743523302,76.618,10,0
2,2.3159167345460583,2.5,1.0772182663641232,42.653330607546266,86.888,7,0
2,2.5,1.859672592594769,0.9111894351160462,37.3015788240926,98.546,6,0
2,2.5,2.039133959545747,0.9833984392952178,47.4843316658618,99.69,4,0
1,2.277522813199168,2.5,1.4697445235660909,57.84318467731222,85.762,6,0
1,2.3801414227448023,0.6465582814521188,1.136371086937,53.156360409380255,83.772,5,0
2,2.404000948860667,1.627255304325403,2.331997945911966,53.759848696804525,82.352,5,0
2,2.3446976486182765,2.5,1.0994821749707198,62.419445882093925,86.892,7,0
2,1.302793626951414,1.674584743638126,1.8540168738221565,100.0,85.19200000000001,3,0
2,2.4475456245475398,1.520206151664274,1.1743135662354516,48.623704684747004,94.104,3,0
2,2.251652839850816,2.5,1.3116238100017437,50.82925535739408,83.9,6,0
2,2.296539591412696,2.5,1.0471992012742348,48.34432307887311,84.008,5,0
2,2.5,2.281251226076359,0.9935365747841477,78.34953044429363,90.446,4,0
2,2.1752943199379904,1.9106483055389065,1.1138161453105864,30.104825040268967,92.502,6,0
2,1.7693299130355329,2.5,1.3213501324134342,80.9721144527928,80.182,4,0
2,2.382016345161624,2.5,1.165793093270893,42.91601397468876,80.864,8,0
2,2.193558741609191,2.5,1.3410389957213318,38.931110018148416,82.87,5,0
2,2.2702086371845205,2.5,1.3993591196549604,94.5379157820465,84.756,5,0
2,2.207377308789358,2.4956234329917177,1.2357009259876066,49.7899992023493,90.926,8,0
2,2.3412207058120185,1.429868301509401,1.127072737690682,43.93455980382381,89.614,5,0
2,2.3109662921964755,2.5,1.3336028273655236,21.011158927632422,94.264,8,0
2,2.195377030581731,1.921317729675398,1.0225917463157854,41.36891417981778,90.56,6,0
2,2.270646578519134,2.5,0.9375527695616701,60.004798800819174,87.512,4,0
1,2.2797955222423316,2.5,1.1773725646153406,75.22344315027134,69.404,6,0
2,2.1715378868336344,2.5,0.9576720624905717,59.04847707043733,88.554,3,0
2,2.1621892034445063,2.5,1.0719438664249643,36.57384374840285,82.032,6,0
2,2.48000986930294,2.5,1.510568839096467,74.69541916234611,101.54,8,0
2,2.2729055085362457,2.5,1.385640938420409,10.0,105.378,10,0
2,2.2084291871443753,2.5,1.0958200538035827,44.54942344506258,83.61800000000001,8,0
2,2.229549068753588,2.2262424490305333,0.9518668211060766,48.7114773856133,69.322,7,0
2,2.2735350944570114,2.3311511896348054,1.1658015965609438,51.073806204362675,80.164,3,0
2,2.5,1.4106618500667718,1.2508389309856023,46.902760286482234,97.146,2,0
2,1.9502132983578826,2.5,1.7023672451940162,52.03880425155284,93.174,3,0
2,2.364151084202093,2.5,0.9600731631683126,49.5403068399262,90.366,9,0
1,2.318611540731251,2.182989431896862,1.8354256510816032,61.193787241310815,72.118,3,0
2,2.2156147816345775,1.8382065636407203,0.9923983771766717,44.4840503142653,96.556,5,0
2,2.250301173850532,1.6480998920430907,2.033614416836775,75.96072897859163,71.58,7,0
2,2.4071082327639353,2.5,1.1158683142224113,58.717604144857006,95.2,5,0
2,1.9099395922208036,2.005333935730856,0.819410675348476,100.0,78.974,10,0
2,2.133164997858075,2.5,1.1965743626423604,58.65926884679531,78.956,4,0
2,2.253149595268929,2.5,2.1779962215259454,21.397266361969052,99.082,5,0
2,2.2812753364285303,2.5,1.0742557036376417,48.200569022260055,87.96600000000001,6,0
2,0.978940020814826,1.8715227234073368,1.3077842107572077,79.8193560338774,77.226,6,0
2,2.1651449029081675,2.5,1.0428547246481439,36.71786907957198,82.68,8,0
2,0.3,2.5,1.135116631133505,94.85901979111972,92.658,5,0
2,2.2516780811648305,2.5,1.0691054427094544,40.14874145662424,84.902,5,0
2,2.191296476834096,2.5,1.0874059590387268,47.39696249938934,72.712,4,0
2,2.2636194418062288,2.5,1.4146118433729313,41.904205993245206,87.456,4,0
2,2.177898469976385,2.4967526344928195,1.2197453293312173,42.32321749728517,95.94,5,0
2,2.2781142031660653,2.184767724012378,1.7315789480870383,47.84269010111011,89.42,5,0
2,2.208940155925397,2.42079374751779,1.0686067916172113,10.0,99.738,12,0
2,2.0812057666341595,2.5,1.119785961163111,49.17201881140819,101.982,7,0
2,2.2109249387262855,2.5,0.9754196179688561,94.04894954625149,87.294,6,0
2,2.2842166580738756,1.6574186904707204,1.146894576591725,72.38179323928347,90.052,6,0
2,2.3017195299982802,2.5,0.9722725760194058,45.93417494115642,96.896,11,0
2,2.246407889244747,2.5,1.0677903146731438,46.206235299575475,81.626,7,0
2,2.4692056863723875,2.5,1.5919772491321589,51.2115668730985,89.16799999999999,7,0
2,2.1164661347881437,2.5,1.2179985607748989,59.42257365087026,97.058,6,0
2,2.1998753640015476,2.5,1.0467828059368685,49.6171538221178,83.82600000000001,7,0
2,2.3129690537660204,2.077737258397425,1.0636751020533486,48.14754725801918,82.082,9,0
2,2.256078598967015,2.4452563494151835,0.3,37.101768679227355,87.06,6,0
2,2.5,2.033347165851455,1.2827379475250893,50.52144945694108,96.984,6,0
2,1.71193739902548,2.5,1.3500340406644344,55.18045164792485,93.036,7,0
2,2.2868609399953868,2.5,1.0187932910676414,50.08575424144871,71.572,7,0
2,2.3270013134722283,2.0255978684324263,1.2245759402317176,52.93961601366917,81.116,7,0
2,2.1061304254059956,2.5,0.9200504008455582,41.103469677357,89.512,2,0
2,2.365101026171638,1.5764194088681345,0.4021176570001903,67.04164464800883,84.77,7,0
2,2.395384856526311,2.5,1.113586775660876,62.71331145463974,88.648,6,0
2,1.8504238509341753,2.222338892457145,1.3998861597400118,86.81293113105347,81.052,5,0
2,1.710419148055956,2.5,1.1493817083879188,46.22598770065791,86.394,7,0
2,2.217806607423548,2.5,2.1493247892675,25.687962852516897,80.302,5,0
2,2.2539696453813742,2.5,1.0883641761837948,48.04113141991273,99.26,7,0
2,0.4463504416384675,1.942513699805127,1.7550776432486053,48.06229122778339,84.694,6,0
2,2.303403656692605,2.5,1.049720990068915,40.23334052249308,85.036,5,0
2,0.6383997525451235,2.5,1.058252477815472,44.40687702859768,71.044,8,0
2,1.707381561153671,2.5,0.9383103045277206,39.103578785010434,91.086,6,0
2,2.2394924323733023,2.5,1.0139663427881127,52.10683815658652,86.592,9,0
2,2.390221096009395,2.5,1.0034089124704229,85.92371552852518,81.772,10,0
2,2.167624795927925,2.5,1.0236741737543322,37.44377217854522,82.676,6,0
2,2.4259814812262763,2.5,2.5,46.81265332288199,96.512,7,0
2,2.182260502695679,2.377305046897914,0.890155773349709,20.67242359051325,71.034,8,0
2,2.057333700659503,2.5,1.2589034471351468,79.08936594739056,85.94800000000001,7,0
2,2.175367673137591,2.5,0.8573205768819468,78.60543778632247,105.32000000000001,8,0
1,2.2778787792436677,1.0348843611294312,1.135943264263493,61.91930485920551,83.298,3,0
2,2.2159989114286263,2.5,1.8379118585118221,54.26874202689564,93.456,6,0
2,2.321835339881791,2.5,1.0847291176273919,49.06248001809118,83.43,4,0
2,2.2715817509956526,2.5,1.664541137769755,40.94963373341983,78.82000000000001,4,0
2,1.99512315582144,2.5,1.4357627511225672,65.2739230250393,82.196,3,0
2,2.3101227510761966,2.5,1.070773997394978,51.95736071945372,75.208,6,0
2,2.321151482226773,2.0165885327021478,0.5771428414895456,50.21718970272292,96.848,4,0
2,2.2857813684191366,2.5,0.3,33.38906868067017,95.06,5,0
2,2.385979143756836,2.5,1.0353303805092746,48.868525610874315,79.53,6,0
2,1.9234452313823642,2.3016378865584453,1.073555088323274,48.148626651568335,88.69,7,0
2,2.368095158616819,2.016091713759262,1.0333233694238098,46.19951211156153,88.028,5,0
2,2.3165758327762505,1.7176372365425028,1.2853609888202135,68.50447247651834,89.52799999999999,7,0
2,2.262852145855627,2.5,1.05384057224577,42.03043219641732,106.502,7,0
1,2.4294050174292745,1.6504255929365526,0.976110487401506,60.14409939661961,72.708,9,0
2,2.33448735264335,2.5,1.0403231805609838,44.99682830585296,89.158,6,0
2,1.2254547093883175,2.180949008608157,1.9300481894873927,36.80318794924924,77.938,6,0
2,1.7165896206653828,0.3,1.0015334844318935,22.554408738066204,96.24,5,0
2,2.1894161785981887,2.5,0.8321913925655944,33.79435692849816,88.5,6,0
2,2.2664560858971434,2.5,1.0417193196734358,48.08426399705735,98.158,7,0
2,0.7623711677374991,2.0876465921648357,1.4601558376887749,30.38311391082992,96.968,5,0
2,2.1996946934325394,2.5,1.085432888605503,39.710549570579175,85.084,6,0
2,2.2365129187869095,2.5,1.0500915860123525,33.98227414106293,84.436,4,0
2,2.3376623423131573,2.5,1.0253270201861404,37.532948102484106,97.94800000000001,5,0
2,2.2369639166897493,2.5,1.2718095825198115,42.313083028494965,78.202,8,0
2,2.41521809633531,0.3,0.8001986609157639,100.0,100.754,5,0
2,2.1602017192806686,2.5,1.0014496665732382,50.692967629940696,84.898,6,0
2,2.5,1.9357450501452396,1.782973575021808,44.40625689349648,96.822,5,0
2,2.2924948564563463,2.437815291734662,1.3402317270352744,48.67164086850913,103.006,6,0
2,2.153076675698081,1.75633824146863,1.0911464823834431,68.08113205940334,90.782,5,0
2,2.29652309661495,2.5,0.9954477195292821,74.17647702973261,93.364,6,0
1,2.272821486433871,0.7507507732201782,1.1870495815747932,57.106814758369175,95.91799999999999,3,0
2,2.105429366823419,2.5,1.9500828202702127,58.46011944007453,93.67399999999999,6,0
2,2.2145318708849113,2.5,1.1243922644012412,41.44990478339676,83.22,8,0
2,2.3347969833703206,2.5,1.3544730851336961,76.83781736784621,86.82600000000001,7,0
2,2.069778495701899,2.5,1.156090845730982,10.785282332392526,85.154,8,0
2,2.367283648617331,2.5,1.1010393343708909,47.427978859557484,85.97200000000001,7,0
2,2.312918837820516,2.481029557653694,0.3,51.02209303874427,88.998,9,0
2,2.2913107707918554,2.1562466745953595,0.9640613001339184,51.72864508863991,101.118,7,0
2,2.3450363111558525,2.36201786653359,0.9562116493368583,45.576230372470405,96.804,6,0
2,2.1070464510849285,1.9598256890221943,1.2358101941193516,42.679230661682794,81.438,8,0
2,2.5,2.1308771779936913,1.038400369518663,43.82994847972468,100.18,9,0
2,2.293666366034593,2.5,1.0825554455235944,62.89667177855087,88.372,6,0
1,2.369831091283453,1.807080340906337,1.0916771680655077,44.99231422825612,74.04,6,0
2,2.4086178454467277,2.089465533573757,2.2219629429553933,76.71616591648004,90.068,6,0
2,2.3670406279198604,2.5,1.104363936495063,52.808482601753035,76.96,6,0
2,1.9409728977739413,2.034377657776207,1.2459826573058619,34.66680349886879,92.106,4,0
2,2.28540639680396,0.3,0.9372189283305623,10.0,81.14,4,0
2,2.209707923946654,2.5,1.2168519314673676,58.193264363133224,94.322,5,0
2,2.29139827347381,2.5,1.0157971520145783,48.20537148716197,84.028,6,0
1,2.5,2.2168397120170256,1.0251122073603738,26.858713239885404,97.44,10,0
2,2.10260082352724,2.5,1.0837157780511182,34.19687974084064,106.19,0,0
2,0.8086363907680052,2.5,1.2827627960950834,62.69976094859695,84.03,7,0
2,2.5,2.5,1.1070816211216161,45.90389397373735,82.682,2,0
2,2.164423942618078,2.5,1.3127028427448622,36.98490665404986,109.452,5,0
2,2.3549688624189695,1.758243948635464,1.03643862732232,100.0,80.736,5,0
2,2.2959749003730967,2.4964484376534184,1.2170941125458516,53.3469528649847,82.61,9,0
2,2.4901041068302296,1.828902203588469,0.9576292353382989,44.259463706072346,94.338,6,0
2,2.270800684919949,2.5,1.5145499164351637,56.81700827514477,67.94,8,0
1,2.1970317469138037,2.5,0.962687025666415,54.900129305294136,87.11,3,0
2,2.3438116035557823,2.5,0.556738653609728,77.19991487397832,83.1,9,0
1,2.2722310368493854,2.314842426558123,1.276788872899233,64.56762870010104,84.02,9,0
2,2.048421602509309,2.5,0.3006313479463836,57.373494379033325,88.57,5,0
2,2.2036913865307546,2.5,1.1841076198942784,41.0920554093173,96.04,6,0
2,2.5,2.5,1.2165739424658257,73.20027088061575,92.93,6,0
2,1.8773090163120298,2.5,1.6741556424835236,46.77467407815321,101.544,6,0
2,2.305691227442639,2.5,1.077127403770649,40.93882208161408,99.422,5,0
2,2.3061437149575514,2.3103056142083878,0.9728402025941802,47.3906853249522,83.386,7,0
2,2.275753435653501,2.3809779233028623,1.2609161341247133,50.8031050212896,84.044,7,0
2,2.2388447577353947,1.2235685700176113,1.2732995592187946,43.8339355980339,75.58,7,0
2,1.9796839498139647,1.83860423798443,1.1998028811213386,39.321444075956585,84.26400000000001,9,0
2,2.4914398317901782,2.5,0.965911244961921,51.96870930425833,64.11,7,0
2,2.2873003040318616,2.5,1.8770316943524532,38.39965455475351,83.11200000000001,10,0
2,2.2562419338404385,1.6894160403267886,1.055707629314163,47.57454511431304,91.246,8,0
2,2.2830572034793044,2.5,1.4443930672658154,79.40097180073661,87.118,7,0
2,2.3182891456479116,2.5,1.1604956009434113,65.96947281668484,86.682,5,0
2,2.3718555538429635,2.129086014085466,1.8446905930102493,96.81033954003145,88.296,7,0
2,1.9284431145123664,0.3,1.0283707495421652,31.550547595162303,88.82000000000001,6,0
2,2.2505454174019954,2.5,1.5165289243203892,28.43891898453533,95.44200000000001,8,0
2,2.2806125707398768,2.5,1.0919709675016407,48.203921972305686,87.686,6,0
2,1.7706966578563588,2.3280152011853157,0.8769952862399585,41.059788951401515,78.41,6,0
2,2.2137272107871135,2.3876189719342142,1.083403238506906,33.240513722524284,89.834,7,0
2,0.3,2.5,1.3605202033151964,65.72405639100529,83.11,5,0
2,2.5,2.5,1.0838714332329356,48.36440814411499,95.308,9,0
2,2.1418127696223506,2.5,0.9168161592297664,48.83088129958007,88.24000000000001,8,0
2,2.309035575029918,2.5,1.2607178039988203,84.61270956854077,93.628,6,0
2,2.1197577330198727,2.494321982413948,1.2950319665302614,37.21003099013804,71.61,7,0
2,2.3469546697296306,1.7152359101949313,0.6215183036906371,44.90593307851048,92.902,7,0
2,2.196676765781217,2.4131838774200216,0.8241347257274287,43.812866322385815,76.712,7,0
1,2.2912990138736555,2.5,1.372841747852477,54.81518983109116,90.474,6,0
2,2.203233908848546,2.5,0.6472964568893984,53.13471953805765,83.77,8,0
1,2.281900302568155,2.5,1.3101248800946523,70.96580518825732,84.986,6,0
2,2.230237613542653,2.5,0.9747323947849891,56.25532762476263,86.696,8,0
2,2.2540038762537207,2.5,1.1761687342163454,51.31975703660581,91.462,7,0
2,2.313574360337341,2.5,1.4636461713472362,34.16829485332182,96.68599999999999,2,0
2,1.9229865390064023,2.5,1.2244088557893642,52.49954719583094,92.98,7,0
2,2.2539776100790014,2.5,1.0587857552298785,38.358485995375446,92.13,8,0
2,2.299858997277509,2.258768552746232,1.1800647841337117,48.343385902332194,83.58200000000001,6,0
2,2.2691530994160427,2.5,0.3,44.56171270062168,95.258,8,0
2,2.2878160363186226,1.0524731747116554,1.1740929103517668,43.286641823150646,90.328,4,0
2,1.9797569734422598,2.0389580488228414,1.4238081815615178,44.953855730248364,78.656,5,0
2,2.17778523580587,2.5,0.9435540236545604,51.914037841222374,88.718,6,0
2,2.2821374787074507,2.302260871143783,1.4176324203585189,58.63866029761518,85.538,7,0
2,2.1820397635469466,1.7668390593705905,0.9719699257390864,47.93863637146253,84.39200000000001,3,0
1,2.338521173954491,1.8748723510404603,1.0991627507919104,44.3500922056129,84.142,8,0
2,2.3209867609527253,2.5,1.1011573073125978,60.365703244691446,84.696,7,0
2,2.0669228712117653,2.047862682477515,1.7267821143310718,79.77602107920187,91.776,3,0
2,2.003415638678262,2.5,1.098620333738293,45.11450626440032,90.87,6,0
2,2.263663901815771,2.5,1.4876346369670288,37.27249247631562,78.304,5,0
2,2.259603894957293,2.5,1.1115135875019626,48.018743749070055,91.02,7,0
2,0.5447788629605217,2.3544975432813118,1.2833007598583692,40.98421719656854,79.074,6,0
2,2.2719362901402858,2.182468962438164,1.0889250796837007,29.62777302877418,97.84,7,0
2,1.8656378197896708,2.5,1.1996832901382468,55.942006284681405,92.18,6,0
2,2.3451008668026843,2.5,0.9766321568250225,33.962785652319326,86.6,8,0
2,2.154448405274889,2.5,1.0395866841379262,48.566711088972454,86.624,5,0
2,2.262752854016601,2.5,1.2342601292418742,80.10055910688472,92.526,5,0
2,2.1816304298335765,2.499798551686989,1.2045736634323012,29.10265620013739,90.156,7,0
2,2.3915272985011997,2.05562848774399,0.5693289402007321,45.948785164309484,78.258,4,0
2,2.251792603524516,2.3572738291152016,0.9808122753901727,16.739131009107673,84.276,7,0
2,2.03184112154792,2.248580899536411,1.431172821974805,53.53682162910538,88.414,7,0
2,2.119752272230777,2.5,0.9545833690718236,42.28184892599248,94.966,4,0
1,2.2875648434237568,2.5,1.1853072985130737,83.68362519075228,83.226,5,0
2,2.275886472032003,2.5,2.1234544715404553,51.70640165679618,84.096,5,0
2,2.313328495993398,2.5,1.1006255634865594,52.052236123914156,90.476,3,0
2,2.1679216932048275,2.5,1.5139148231013644,19.38267517456039,86.25,5,0
2,2.4137713511290304,2.5,1.145060725501056,24.33572118375628,79.13000000000001,5,0
2,2.2439601702338803,2.5,1.0508863302380367,40.52818302294303,76.302,5,0
2,2.2857765685972913,1.9575256509235612,0.8153889288909126,49.67623132514077,102.276,7,0
2,2.2800241356760744,2.1604107957549696,0.31214565944789935,31.968947062056053,93.03,8,0
2,2.5,1.6667407385584254,1.1344297527812022,53.40805223693711,73.56,6,0
2,2.350585465093481,2.2105300318416687,1.1645210621665254,50.38736506983126,77.934,8,0
2,2.398426382595522,1.9099399673165043,1.1029182591507416,40.39915865018581,93.122,4,0
2,2.2955566869591966,1.72089473204296,1.1928558470023565,66.57733752751417,88.85,6,0
2,2.245476090380759,2.384685330786823,0.933568069549819,47.12039091709202,85.488,7,0
1,2.483216117259797,1.8585982945938642,1.1539008622541511,45.42391124145426,75.528,7,0
2,2.401236237133549,2.5,1.0623476949870034,44.9844335602416,86.156,5,0
2,1.655539028611112,1.9094162189651276,1.2185887395644048,39.609045765363334,90.358,7,0
2,2.0148777403024947,2.5,1.0609633815454702,54.14693960026401,94.05,7,0
2,2.2412875262776155,2.5,1.2576547741713906,44.06065574054628,97.272,7,0
2,2.2555718830308886,2.5,1.0740202548158848,48.13658699918282,79.754,4,0
2,1.2128324870501925,2.1876236802245232,1.684588524142982,33.87567535647244,94.464,6,0
2,2.207309306604639,2.4484222149791406,1.0649675853388445,33.55647447364872,83.512,8,0
2,2.176373427951936,2.5,1.04902007299225,40.332980671043885,88.694,7,0
2,2.2232540544806874,2.5,0.9927463927294632,26.939387000938744,75.60000000000001,8,0
2,2.1311745108368823,2.5,1.3778242633524118,41.87405856353884,75.828,6,0
2,2.276797921027962,2.141708343540977,1.0970286212010245,72.76958872327768,100.652,6,0
2,2.333022196235137,2.5,1.0325629194796944,48.98756960387695,103.898,4,0
2,2.4628244963841723,2.245406146488692,2.048626614906307,48.199356840158984,91.888,6,0
2,2.234991810214843,2.417468796211432,1.3898010872939885,34.89191291191794,103.106,7,0
2,2.053514473897134,1.9623813725176014,1.1094630814392659,55.10016589181108,101.902,5,0
2,2.1683236114671574,2.5,0.910676934078604,61.39432221835347,94.12,5,0
1,2.2864360810089717,1.9409639733171,1.0188704714462264,55.947146301930275,94.992,10,0
2,2.2999755533070236,2.5,1.0473082615892222,59.48316172090656,85.33800000000001,6,0
2,2.301015081793805,2.5,1.1540059195566486,37.62355921486158,93.406,4,0
2,2.1970207215786277,2.5,1.3926307591665357,50.81571356835471,93.778,6,0
2,2.1466265076511766,2.5,1.4388866125270952,18.803327503608276,77.33,6,0
2,2.2809015915241817,2.5,1.072252492342768,45.22694134139423,101.528,7,0
2,2.2926272456918926,1.763766259006978,0.3434885497808544,50.32261862254539,95.37,8,0
2,2.2876645778457045,2.0993938777166417,0.721288832592633,28.277780317826068,100.216,7,0
2,2.4328075522426422,2.2192134382410815,1.1525391451529816,46.97403121763539,80.386,7,0
2,1.8606496126537952,2.5,0.9108088398132379,47.41130748122879,84.714,6,0
2,2.5,2.1375972898221756,1.187266168872172,47.05577163901448,105.6,6,0
1,2.2931285298312334,2.144904121062546,1.1609315767139978,47.82307237494361,83.254,7,0
2,2.275789381440993,2.5,1.1277668369970815,45.133959299953666,89.52,4,0
2,2.38301956890935,1.759484554383456,1.8689381070291002,100.0,86.422,7,0
2,2.3971718567269806,2.5,1.1106472406761634,47.31885734254146,87.142,7,0
2,1.2526086060010695,1.952920994377734,1.4744967832066753,23.60527091891556,83.846,5,0
2,1.633666845842394,1.6945392685592837,0.9865478614467119,58.40487995287698,90.562,3,0
2,2.243863603576952,2.5,1.8679501831852128,34.973466459468945,79.956,9,0
2,2.282593155973733,2.5,1.0307563708901084,48.211882019991684,91.964,7,0
2,2.3490659165344443,2.3408534782704145,1.213896637194856,39.2276862063171,86.432,6,0
2,2.1869352785155223,2.3492278480691158,1.0822414833912208,43.97684543760354,99.984,8,0
2,1.309339203478305,2.5,1.0541682169060542,43.55148824475561,86.612,7,0
2,2.3056569590953533,2.5,1.0144270263245025,57.5656676706422,92.44,6,0
2,2.321895675920023,2.5,1.3525504965746045,44.278172899867215,95.504,4,0
2,2.3198800944199807,0.3172734629228866,1.1726185894777579,79.90155616512946,73.46,7,0
2,2.427973577321645,2.4981409702722615,1.0940077075229047,52.80136162095961,89.148,4,0
2,2.363717159388322,1.8334493361904936,2.5,49.16100911681927,91.488,6,0
2,2.223986692892474,2.467779817671276,1.1818737041349738,18.632660205913087,93.586,7,0
2,2.091769470358479,2.2853044280638,0.9440693729965195,52.97849477837839,105.95,8,0
1,2.32149736424988,2.5,0.9627720067071714,65.29498087292656,82.798,6,0
1,2.2580261194733553,1.691936140729188,1.3298931738634672,46.862573879400244,77.044,7,0
2,2.192168386159013,2.5,0.7671969202119626,50.78191672429146,90.524,6,0
2,2.2025925416984773,2.5,1.1528325494390774,40.312613617392635,90.058,9,0
2,2.325766454967776,2.5,1.2123089873284385,45.12813615163499,88.834,7,0
2,1.718717632591989,2.5,1.3166594325791088,24.538366565427243,95.808,6,0
2,2.321772195611348,2.5,1.0811594299149683,42.88109165662906,99.396,6,0
2,2.288210123938336,2.2208705030467017,0.3577153584518646,49.51236910459139,83.78,9,0
2,2.266828538764117,2.4951507445665784,0.8165622667711081,39.52381723016992,76.89800000000001,4,0
2,2.168323891090432,1.848004276261164,1.1061128327732468,43.03574880076785,91.08200000000001,3,0
2,2.086861815448076,2.075981322072973,1.129725811622091,38.472664916662765,88.266,10,0
2,2.2712276536626033,2.5,1.1313614259938758,52.82247158215411,69.08800000000001,5,0
1,2.2924459836094115,2.0074032563721755,1.3280686343184644,61.72161228791196,79.684,9,0
2,2.234723211079963,2.5,1.1002492162363766,46.48073667814783,89.872,6,0
2,2.3222350863992225,1.6528697986933947,1.736834589077337,73.62563978543307,73.56,6,0
2,2.321629479022681,2.5,1.1280713574833885,73.98429599293593,81.55,9,0
2,2.291972071774456,2.2503720746847597,1.539713265885764,98.73841391977106,85.04,7,0
2,1.6583848239201175,0.3,1.0222249467689972,48.53479639859855,91.638,7,0
2,2.2454240436716932,2.5,1.4174405804394654,36.44326020026398,102.05,7,0
2,2.2853308758604713,2.5,1.0696792474235886,48.168894062889784,80.214,4,0
2,2.5,2.4480613878463777,1.1317139729203303,38.19024175718333,92.742,5,0
2,2.162069427173352,2.474693419836022,1.0704076073527524,54.68477112758504,89.538,3,0
2,1.0696429812746926,2.5,1.2722990885022745,49.08920348282905,100.612,5,0
2,2.397303731005697,2.5,1.0521745598908392,46.991390913861856,85.936,5,0
2,2.17733254906181,2.5,1.1194510381497396,42.926209220229495,85.992,7,0
2,2.3578494357755617,0.4070138306368226,1.1670678412734312,64.16554079109254,84.888,4,0
2,1.9972868010504266,2.4973500884458537,1.1472866391231868,32.780490973623245,87.47,8,0
2,2.313337601402648,2.112707539367948,2.1118655244905367,45.30280055171235,82.004,7,0
2,2.21294996761426,2.5,0.9317333531065503,38.96913924126029,85.98,4,0
1,2.0736048525658077,2.071340210216689,1.2120010190130273,66.02599179019445,100.722,7,0
1,2.202611766514534,2.5,0.5400657340952293,89.16590586302846,73.972,4,0
1,2.267658589603122,2.217914137819175,1.1771768257331874,94.76838189302464,83.288,7,0
2,2.1069308423812263,2.5,1.6471132919977627,54.87794619312266,100.14999999999999,3,0
2,2.2029586837001003,2.5,1.1568580491883347,52.67541120574731,89.96000000000001,8,0
2,2.3455529236146764,2.5,1.103952129450833,35.66255049761286,92.102,5,0
2,1.974502703789803,2.5,1.4432630421370116,34.51773515456985,90.592,4,0
2,2.277399423939097,2.5,1.0742502258300572,44.59031482444359,88.212,6,0
2,2.3237687567809573,2.359895759580726,1.4235426079226117,47.876170634878996,93.22,5,0
2,2.26282148965693,2.4611419473565137,0.7368148946133739,53.577214903654564,76.894,8,0
2,2.3561764650336294,1.7924620115642367,1.13240744844884,50.6691678190039,92.24000000000001,6,0
2,2.1948071042470354,2.1771446864683526,1.7931578513718258,36.71466546559251,96.802,6,0
2,2.1513903326271,2.4101627964258934,0.9835753034133166,50.35393556795198,72.602,4,0
2,2.2855129956480607,1.7710110801805496,1.843326671419145,69.52623589071206,79.552,7,0
2,2.217342696452469,2.12640034015189,1.0103806263168507,49.014781775389075,86.334,7,0
2,2.3071100028681504,0.9971777072745134,1.0162028569284483,49.011836200871876,92.292,0,0
2,2.2462770428181837,2.5,1.0939327896760642,74.82493083020826,87.508,6,0
2,2.478866587453747,2.209729882725251,1.7611867674537542,80.6840895089372,89.384,4,0
2,2.5,0.3,1.0864336773671366,35.33110337530499,95.742,5,0
2,2.224936340116612,2.5,1.281213443536969,47.070451508199994,101.616,7,0
2,2.275535793664501,2.5,1.082573887707061,48.104493854815466,90.366,5,0
